mint,symbol,tier,alert_ts,res,n_bars,label,outcome,t_to_tp_s
LFEJTxJ9yi6ojGDFpjbGfABLbH55Fc3oEK8syJJpump,DPG,B,1786549380.135588,1h,516,0,neither,
6bdTRHhdZenJQYLTxaYc8kH74GBNP9DoGhPnCjfypump,fog,B,1786395424.3283577,1h,261,0,sl,
5EAUpz8FMcHdpoYNitCzGY9tSAq2kbTJ1bPqBJABpump,PeePee,B,1786302351.583141,1h,460,0,sl,
EKppz9JRQDVLhye12yc4T4P9ue7N6A4vVEB4uyvxpump,OTTO,B,1786269056.2924514,1h,319,0,sl,
9nXkTPZETP9hrntNYgxQSeDzwbhrExhFqKJPb5Z6pump,CASHDOG,B,1786116640.957802,1h,343,0,sl,
6a4TCQoCFXXNK8jUtjCMPqvoaLGx1oNLrciBiRafpump,MEMOLUTION,A,1786000870.3795407,1h,270,0,sl,
zN3jWR1hTQMtLpVANxpTeD7CR3q4z2vfpL5WQBYpump,ANSEMINU,B,1785745066.4006104,1h,89,0,sl,
DeNGDha55v7iVaZXMzjA9wZUmFrhhubcpBP5VM4qpump,DECK,A,1785732718.7291963,1h,321,1,tp,29281.3
DDRbRchi7yLQsKTRWfhorGXaSsFpZPEtY2DiQmJppump,WOBBLE,B,1785732718.7291963,1h,21,0,sl,
HsUJxURpAtdYpvppxbwZTBinRnqY7Fpv4sFHD8F9pump,dͨoͣgͭ,B,1785710471.3192177,1h,291,1,tp,1128.7
F8shSPpvEtZtAp5avEKBvGZRYf8eiKodutFBoUCmonqH,GOONER,B,1785703107.5243244,1h,458,0,sl,
8FUQ9cGi32sx4qEn3BffjAzc7QhLnp5ecj5KgP9xpump,BULLY,B,1785691643.1763635,1h,277,0,sl,
6MQPb7xWrowgoyMjekGLvcri5pMEBZYVXEZgXkKGF3hL,Helene,B,1785672693.0452864,1h,146,0,sl,
F4DfnoTDpdv7aRAFEZ6nDBERhAE5UJdy7qBZgCJ1pump,IMMIGRANT,B,1785663353.625946,1h,155,0,sl,
ABAA3Xisck8rDrno87UZ7PGpGf6af4dwAEZjLNZ3pump,YAJUKAWA,B,1785663353.625946,1h,280,0,sl,
2uER9DLE6qQKhPphmPtb1ZvuuvCRst3atmhC3qjLpump,VISION,B,1785655430.493973,1h,452,0,sl,
A1TJ3cWdzwcjZMm9Pcb3E51iNjV5eZE3SpZXUrboMARA,ARMARA,B,1785633004.5432024,1h,753,0,neither,
A6mrpBeeNKm743fiNg8Mrz7pj7uGML5rgDjWo4nrpump,hwg,B,1785627149.8939555,1h,699,0,sl,
DHsR49Z6QWbPHJfukhrkTU1WEvEoXzwsAVqzoLp5pump,PURJA,B,1785613686.9928396,1h,277,0,sl,
3FyrCnHdzQ2xiApdb1jcR7LRtDbXRaRusXXQDy8Ypump,NOTIS,B,1785609207.5864642,1h,390,0,sl,
F6pMTzKKnV7howYKWUFyRPBkBEhx9kE4x8vT8aq2pump,BABYCATE,B,1785609207.5864642,1h,703,0,ambiguous_bar,
DCs71htej9jK8aZCQb3sRi4HNEdr2FqWfPDyr5jRpump,EVILSHIB,B,1785605174.9944332,1h,328,0,neither,
Fc2DPSGeroQoAr2gMVCquzaFJEdNZjZ2cs5oNa3Mpump,WHEN,B,1785600986.6956468,1h,522,0,sl,
6kDhQghfw5GLUVx6uK6tA5zs9jTwACE17d7ahh6ZVsqu,dolan,B,1785592839.315881,1h,596,0,neither,
USoVyFCK2MTnnU4R1K7CLvTC8qoAt2N4EfyDYV13BVB,USOV,B,1785576392.7483478,1h,78,0,neither,
2ZyEkoCkUdCVTDPSbN51xSAbrKRZKWpjpSXPBpzEpump,SOW,B,1785541589.7038827,1h,121,0,sl,
EPQawGHZnfxKdaYQB6FSMStvxXGTfLoXW5znXYJWpump,OnlyPump,B,1785537446.5508342,1h,29,0,sl,
2NSHQefnzYtgNayCbbSPKSJgypi7dUf4QD4MhyvYUvxD,MySpace,B,1785533507.1351273,1h,733,0,sl,
BYqsBimYUWhfAAsTupaBHEztVH3RdD5fZg39pSwopump,UP,B,1785523204.1762574,1h,20,0,ambiguous_bar,
TLDDDS6EFnxsk44bqcTHnHYVaxmq4HjEBsxDNvmpump,PEACE,B,1785523204.1762574,1h,14,0,sl,
7h2S67waWYhdmpGZzdiUFNKhmMfHShwG5vZ3PYHvpump,PAJAMAS,B,1785493273.7854612,1h,20,0,sl,
3Q1uv5ACS22sda2QGhnzKd5kRfsjh8vxYnFRfCggpump,Gelato,B,1785493273.7854612,1h,30,0,sl,
H8BwuDEmACKBZTNYoYuE3ysrcKkaL1bEiQ4gNSV6pump,YANGHAHA,B,1785493273.7854612,1h,339,0,sl,
35uNEwccwXPdwcGN5Ez1D1Uh6prm2VoZUU4AtLoipump,DOGJAK,B,1785473214.997824,1h,19,0,sl,
3XEe11RMNqNTka33ik2yEmr3siUWmFQWSESP9Ejepump,wiwiwi,B,1785473214.997824,1h,816,0,sl,
CQtZ7eg9RpDXphZGGrmVeT2LwH7ubzLi3jvkBRDfpump,SOLNUT,B,1785473214.997824,1h,93,0,sl,
8Byg9wi43TNzgJpYta6UXxPz3LPe8v6ZwvmWWoWQpump,BRICK,B,1785460190.5158257,1h,752,0,neither,
5NHPWfmaUi19A5sjR3rCx1X2HuGYrasoTF9RmxCspump,LINKR,B,1785454544.463757,1h,369,0,sl,
FxQCUFpYPWLbpdn6DvPW7uRmWvVwTmTu8XgpvJp8pump,TRASHLORD,B,1785446440.549284,1h,18,0,sl,
D5rxbQeHRQ7GtHzg7APh44wt15g3FKFXhvyCCuFMpump,ハナちゃ,B,1785442025.0528677,1h,456,1,tp,3174.9
AUKhSigQGLbRWJg2mGP1j5Yk2qSpeVQy8QrewyaDpump,BOB,B,1785442025.0528677,1h,107,0,sl,
AYJ1tYQZZJ1gmZhURYuXLwG9bygUcgBnYPzriLpxpump,MOONDOGECOIN,B,1785436897.1655116,1h,818,1,tp,1102.8
4BCy5qPSToL2XFHwyivSVieKKM9Lh959hZAiuPDEpump,nudaeng,B,1785417051.735796,1h,308,1,tp,6548.3
3uLNzUmiqAgSbZzg7UZAzV9HKV7ip98uvg41jP1ypump,HIPPI,B,1785403222.5954523,1h,465,0,sl,
3YQNnjRitpVfNmuTUEvdSU9piEQ4jZWfCdyM2nU8pump,Faucate,B,1785357549.0857134,1h,11,0,sl,
CPyHdubDKeae94FCsm3wLqjj2wiJCzX1DvvC4Gx1pump,COPIUM,B,1785357549.0857134,1h,435,0,sl,
8h6e6M3X7zEkTeRagS8rtvcnVALKdRDP3Hcos5Zkpump,Turtcat,B,1785353885.4740102,1h,88,0,ambiguous_bar,
ADzmJCZfwf5vFQ6y9EysRS7xWqFgRc33QAAnj7Mipump,DrTrump,B,1785347560.438341,1h,307,1,tp,7639.6
3VFnDoACa991DYe987w354sbvmhqjjzC4Z31SoZepump,Fauci,B,1785336914.1914446,1h,750,0,sl,
B7soueuN3RoeZsBiAaSbXM2s3CGcUkaq5qhctczvpump,BULLIEVE,B,1785336914.1914446,1h,401,1,tp,3885.8
GLcxHMDNwPwg6pNifArGBEXran8CfJndETPbk7gspump,PIPEDOG,B,1785282265.8796716,1h,58,0,sl,
J6Z7U2z3oJK7ySHN7TEgQANidtmowyBQMdZLCTatntR2,spooderman,B,1785282265.8796716,1h,705,1,tp,934.1
2XzK878GKk8TaiVakJWrvDKgdBDTqxW2X8iG3Xuwpump,frogcat,B,1785274526.8015196,1h,82,0,sl,
2wa4EjBBo1YuJeGiYyMgwMvs96b5d1iqdf555sSWpump,Paul,B,1785270120.0118945,1h,93,1,tp,2280.0
6gjiZpuqSBmxcS8YpdmHGnEokzCGm1ojmzU6KY4Fpump,SATO,B,1785265150.2895539,1h,11,0,sl,
VqmABNboP7rM7NGNBDsgX3DvdQJqpa8K9toeTCDpump,nostalgia,B,1785265150.2895539,1h,165,1,tp,36049.7
6soNfReFCsgGD6ANDiwaMFN8MxCbn7BUdEvq98cSpump,RYDER,B,1785265150.2895539,1h,147,0,sl,
8kFboZiKNQ4jC8fyNAiCjm9YGV5qs99Ns7fCchdYpump,BCAT,B,1785255602.762323,1h,338,0,sl,
6sjctAg8j1HY1hWyJz9SQBsGAF9CBt29JHNBbGdfpump,CATE-1,B,1785232808.1565654,1h,263,1,tp,14391.8
7Hp8Q8udDSGNqSXrM1tyo4jrisL5LzD7Fzxr4eKcpump,KravatlıCat,B,1785223187.4003623,1h,17,1,tp,2412.6
9BFw5KMWpBfzbEKh7qtp5U6hXRVZ6DqykZGV1BkFpump,DOGE-1,B,1785223187.4003623,1h,827,0,sl,
EVo4bRhn6NB6oRypmvuiiTLcdiXmz9Ft7UyG1WExpump,LOODY,B,1785213066.5685635,1h,303,1,tp,30533.4
Fg75gUo5qtQhL3iU6iaXaD8b818RK1zGeuysiqFApump,RABBIT,B,1785195565.785347,1h,326,0,neither,
ENGNF2NEz9EmgW2pGr1vSJHbuSDG183pQ6VnKnGcpump,Papoi,B,1785191450.6842515,1h,679,0,neither,
8PoLji879M3Lmoxvmm8z9HDB8qUkFhaWR2g4AMwTpump,TIGER,B,1785187212.273319,1h,135,0,sl,
92t87DktrvYAi4yuv4TwhAbF4E2C934rJf9zqgsipump,TRENCHLIFE,B,1785175749.9987156,1h,276,0,sl,
6EbafsFaXBsHxYuup5nteTniq7pSkxwjsbi55Rptpump,duky,B,1785175749.9987156,1h,348,0,sl,
4UEfFzoo7ZfynUprybpB3HkvxXd5rfzCBB7mzT1Kpump,ARF,B,1785175749.9987156,1h,42,0,neither,
d7737w2iLSTqLxLU1Q7ovrHocWdpkNwJ3E2GLyXpump,Ryder,B,1785169797.897055,1h,336,1,tp,1802.1
H6QbkNxaVKuwhRLRFpRBhBubqGuPk5bqs2NyVf4epump,Smudge,B,1785169797.897055,1h,283,0,sl,
euXT5wMLfGs1zu2zfgeTUSXhjZNuMMiUZLsLsDKpump,UNTIE,B,1785169797.897055,1h,420,0,neither,
3q9ZjmQfJjFVh7QHZykbUWZtFroeZw85jveXHsHYpump,MOONBULL,B,1785169797.897055,1h,109,0,sl,
3N5umsvLsk5dbsJegYoG33YfYY3yn5vL78ZPPXY1pump,Onigiri,B,1785138996.0472405,1h,24,0,sl,
Fw2aagAnwEex2ko7n9QW3ks3Tvfdx2s3SsfsFzErpump,PHOKS,A,1785138996.0472405,1h,346,0,sl,
2R6Eazy55Bz6AqkWPCESqW6TrJsVYhSn4Q8tTkdppump,ROMEOW,B,1785138996.0472405,1h,15,0,sl,
Fpu4MNh6MfSu6kAzugvHgW8FnGEXfym9raHP8TpBrKJR,BabyCate,B,1785125307.4833076,1h,410,0,sl,
GDgqVdisBKouTEdKtw6GQZtc55DLAS3PrpfLLMRhpump,SalaryDog,B,1785095933.6826704,1h,30,1,tp,66.3
Bo3sVJY52FNDBxT3uDN92FcL277fXriy1Un7dXuQpump,BabyT,B,1785091550.6544304,1h,858,0,sl,
9T4TnPviAXMB1iQXVX647CaYTsGg2sq1t22Kixgypump,MELLOW,B,1785058618.1447637,1h,470,0,sl,
EXhpr5uQJF3HUAVKQb5Kfth1TpjQeoBL8BgK6DeNpump,SUKI,B,1784996047.324746,1h,307,1,tp,6352.7
DVee9B1Ja8pRWRLLruUAaN4Q7zHMh1x5CzdFat98iYv,WIF,B,1784996047.324746,1h,597,0,sl,
AGXZZNAuqabbKU5VL5sxViaBXTrovSWkZ89LMKHBpump,Koala,B,1784987756.394548,1h,141,0,sl,
B5RMggYagf8A77GnX82HfvE57fVQqCmGPZWvcbw8pump,LOOONGTRUMP,B,1784970465.7304938,1h,35,0,sl,
CUppbAGRtbWt9N7bPiEqPhKCHMfaFca4zQmbmfY9pump,opensource,B,1784927854.132868,1h,100,0,sl,
5sd8bKraewJNHFg72scxxYXNeLCASVct1gxqi3Xipump,RAKO,B,1784918378.280678,1h,961,1,tp,1221.7
BseYv6zjFcfTcSqtSb84BYjZpWBfGdgg4YanhKgCpump,BIO,B,1784892429.130677,1h,142,0,sl,
13Uhk4Fk3WUeVjx96cWPLqQ4RLAFVkiW5cKqc5TAAiNw,fefer,B,1784839636.0144005,1h,489,0,sl,
AsHhg6ZXnuQ2VDfSzMp2L9cJV7hH8TiFVDrCPKrYpump,SEC,B,1784839636.0144005,1h,143,0,sl,
DpVQGZQPgAemvddsLDQXrevizXdYFPYnPPUYCDPrpump,finn,B,1784836285.9251654,1h,231,0,sl,
qXjNksWUsHjK7QUsKb7RkEnEddtS44nUriV4ny9pump,UNCLEAR,B,1784826150.253608,1h,26,0,sl,
B2xetuWUZWdhqEvZ25ATSPmyG4hKhEoJgqtq8j4Bpump,Lih,B,1784812445.4761424,1h,117,0,sl,
6ctwkKWsuB2VQmvAQXsRAJHQrhunQCDSatAVigWWpump,ROP,B,1784812445.4761424,1h,389,0,sl,
7kbA4Wnyg8u8QrtUCao3oArLg9sdhcDa6z6WhWWJpump,BULLMAN,B,1784790701.0908911,1h,49,0,sl,
BQYc6c5hivsPrEEmTxBVjGT16setk2gmPvbv7YBxpump,EVE,B,1784759300.499911,1h,376,0,neither,
4VzF6EKX7M3PQDnJxET9xftPaaL8K5yucLqUD1Vvpump,GOATSEM,B,1784755373.0893402,1h,151,0,neither,
Bb3q2gyesz1YrRzj6ZtFFHKCiHzSA3RLUiQDZKwZpump,RACC,B,1784741746.5697923,1h,373,0,ambiguous_bar,
BQ6Hi7ag6SPydUazvU5hkbz9frC78dm9AX55pFqJpump,HAGGIS,B,1784735639.5929372,1h,209,0,sl,
beXjn8EghNXnKCucBh1oiRa23rmnrhrpUvPBLPupump,SAMECAT,B,1784729865.2143664,1h,688,1,tp,42134.8
3rj59CcavzZ3i1AKf5yW3b4s9UCobvQdfgSrtgxapump,HF,B,1784721551.1301606,1h,29,0,sl,
GWVESyRBo7mMWJQhD69rK8bNHtwqeKWBQgt3ppdYpump,JIMOTHIUS,B,1784695075.8533614,15m,23,0,sl,
2bFc6R3Wr8e9frH5BDNHoD3vcLQk1DBQzUkrSdADpump,GokuSem,B,1784673576.1281075,1h,30,0,sl,
9EjVeWQ19xcxZiE9Xir7C5pQigRXGYDc4cba4LU9pump,WOOD,B,1784656108.4810183,1h,709,0,neither,
GM9iDcsma9q3P5LKhoyVwFscjxCaWsW87gzbSxPU1Goa,GOAP,B,1784645425.8006566,1h,210,0,neither,
9Mn2t7yX2TmSSMEsQqDnFvcmNAGVCPhjevXpKfqgpump,JimWhale,B,1784638027.4620385,1h,41,0,sl,
3Y3ta7U2zF2CHD8np4ybesxN6k6cHMC7bYqeSofdpump,BULLISH,B,1784638027.4620385,1h,493,0,sl,
FMjb2qX1WbHtEebLZN5xtYPLN3y8z3seFW5uYLNCpump,CASHOTHY,B,1784638027.4620385,1h,40,0,sl,
DG7Ls6z3AmpsmfCk5igT8GhGEC1e1mYc4zMruXXfpump,BULLCOON,B,1784632615.985577,1h,39,0,sl,
57ZbsHaZWsKx8fFALhGAnQmRkhr3LZtLMSvXPtC5pump,Ivy,B,1784632615.985577,1h,326,0,sl,
9sWbnwdcR4vjmdKz9q56QmfAd3332kQ6qFxZka6Hpump,she ,B,1784632615.985577,1h,377,0,sl,
FKZXLV32fC1PgaifEhi1bWLhd2uRobBy4BtoHUqipump,klitoris,B,1784624759.385106,1h,164,0,sl,
9DKbFZy5UQA97ohNYwHg72BNX3iQCngKatqVidrrpump,Cooper,B,1784605880.0897858,1h,375,0,sl,
FCR5PjritfaxoYwwDzrYybCKoN3pJDjQ6gNcsymkpump,Rigby,B,1784605880.0897858,1h,801,0,sl,
FhaCSvtpcpKJbih7p8b9kkEXhagz1yDLXvBKaQJ4pump,OTTO,B,1784605880.0897858,1h,185,0,sl,
gF2fSfar4x1BiZ9n2MLMAVYVWQYzxpsrXC6hGV7pump,CAGE,B,1784605880.0897858,1h,827,0,neither,
34BTWsb3eHmNpXSnKhn3RuA3TugV5DL6kateQL3Fpump,SCG,B,1784584342.9339533,1h,170,0,sl,
H55qUAeK313XyTrhxeMVQgBrogdGG9biyAVfmDQipump,JTC,B,1784579857.1566837,1h,18,0,sl,
5v4Apahd9MZVUWt5qn5MV4ZsbsuRWavbvfmmwVkNpump,MOGCHILL,B,1784574217.3029847,1h,132,0,sl,
5UoWzex7rVky9ZSHGQXQgAPsm8jDZQMFBGqch8L7pump,JACOBIAN,B,1784535272.0709136,1h,545,0,sl,
APhHKkSD3CucwoN4TFLmFoBDg87G7yprio8ZK6N1pump,PORK,B,1784413654.9528499,1h,547,0,neither,
H23di4NXN6j2pwLwbYjtag1Q3v7ANyXR72kzfWYKpump,Fridge,B,1784387191.4210322,1h,226,0,sl,
AA3v9TutAPj1ZQ9XLioYUsUwcb2zdLbTNX8CCTeqpump,QUASI,B,1784382805.5678825,1h,45,0,sl,
2q4nUEEXQQsKARjJffeF3o7GrevHq3mvWXo6g3fypump,JIMOTROLL,B,1784355820.155117,1h,58,0,sl,
H66JtYQdhdFayyTNYer6KNhhLVdqfopYqqQi57d4pump,Faith,B,1784323543.3415284,1h,326,0,neither,
967Yg66zkKtgdQVEuw1EaFKtXGS8k5XKxjYCvjqipump,PUMPFOMO,B,1784307172.6365755,1h,45,0,sl,
8TQAPEgP8jcWPeLTiQhFCFtPYwKhpjRvTngoPAmjpump,BULLARMY,B,1784290681.9581602,1h,240,1,tp,6118.0
E5tTXt6QLLhKJxHuKoCXA6vkAQfScRacL1UK2H1Cpump,MOON,B,1784245366.2713666,1h,49,0,sl,
5tH4uCqtLQZ48pjSQ55MyR59KaqCE73az2A1nR4pump,OH,B,1784241745.9598837,1h,792,1,tp,1054.0
J2PiC6EVeSRJLqozVKj3oYwUkpLJZUaWZav9SAGmrbuF,huh,B,1784225680.5790966,1h,504,0,neither,
8Gw5ERAe6hxMKyYWVXVhok6jhcvQkAfKH1bFBeQepump,BUYSEXUAL,B,1784160792.3654718,1h,364,0,neither,
HDdGMtMMY5NPeDLVeWE4DuKwMMuzNksh1xLMUmGapump,TRUMP,B,1784097097.4736307,1h,24,0,sl,
5GgY77Uti2d6VSAT2WW27d7UA2yBC7PMm2iepjmtJuwv,HUMBIT,B,1784061973.764392,1h,691,1,tp,4426.2
CHFSFUY7uNy37MWAVyeLn6ztrCpvK1uRiDCsjkSGpump,Kairos,B,1784058469.974277,1h,142,0,sl,
5JYoWf9rqFmtCtx597s1rRipNRHyWjo5wbtbo1QCpump,MelaniaCoin,B,1784018389.3432217,1h,221,0,sl,
7j6X8M1NGydeQAVwtH2VpJ75iAYw7PTmZFhnBLDPpump,CATSEM,B,1783886163.9205482,1h,51,0,sl,
nQ9QrugSTsiFPn61qo8bGqwrweYjnkuwq8dNH7ipump,PUMPTHING,B,1783870137.280825,1h,32,0,sl,
DpCJrRb69shT2srV3YnFScKe1C8EUXfhP9nU6L9Xpump,SOLLIFE,B,1783860124.9634027,1h,65,0,sl,
AcBFpes1zvKPmsPTSMXaZWiEFpWZ5KZ7SmnbZbgepump,67febu,B,1783790750.182517,1h,110,0,sl,
DXBfgTuGuYxpWM69NQ1eJjDseQnRUSt6esVnc7eXpump,mogcat,B,1783698166.2871938,1h,242,0,sl,
Db3FyrbovdsJWXaCBvE24P31uheKQH58cfpqWsXcpump,PROPHECY,B,1783689692.802137,1h,485,0,sl,
HcFUgXHEJWjZfDFvyFXDfVRkq5VTzJCfXNpJtcQ3pump,ANIF,A,1783620833.37192,1h,219,0,neither,
8SJ9UmV7vH7b2h9ZUf24hZJyCJLyqK4rw8cPyS8xpump,.sol,B,1783593716.0227187,1h,250,0,sl,
ArEvdUzDBrxd6WZZZyV7zMemwij65M6JfAFF9PuPpump,bro,B,1783593716.0227187,1h,262,1,tp,22684.0
HHmh4bSYBXsPQiSQ6mdRqWLvSowPY5s4rNCaL8mspump,TOLYHOOD,B,1783583441.280578,1h,44,1,tp,558.7
9YBcdwtDor6B4acqFLFX47PPkg6k729ZMDHRh3zEpump,okwif,B,1783570029.827361,1h,51,0,sl,
DrCjaUaVCGSfFEu8i4Gje1CwogUF7nwKFV9Bov5Dpump,Bullcat,B,1783554811.0635178,1h,403,1,tp,32788.9
ErM8VTSUfpvToPuRNf5mEJAvLc7oh7KqGLqrzj8bpump,GOTCHA,B,1783546441.725403,1h,180,0,neither,
9aphy3k9HgPReHBCzBajqQmWSjT8yQrXrm3FzVhrpump,beluga,B,1783536636.8811502,1h,566,1,tp,11363.1
5npesGsnVhcQbh6oVcsLtn5UKqdgYeipgDKsGaappump,BULLWIF,B,1783525070.9213862,1h,763,0,neither,
JCtKcjQY7hCjUA4gkFs238mVMZka1niBDYbbkMjpump,ANSEMPAY,B,1783525070.9213862,1h,307,1,tp,1329.1
ANM35KbUcfKdEVBXzSjZBoT6ceSwYRs3fuc79fp7kRqP,Pumpcat,B,1788327848.395914,15m,99,0,sl,
8K5X85PAJHAAVSvYaAzgVPPAPsqqHmvx16ZyBiscYF8L,CTO,B,1788256662.1762025,15m,163,0,sl,
DFzboGhkFF9jPM4nPToBiLNWkukwoZBKQKu5iJnppump,Rick,B,1787598272.050942,15m,504,1,tp,6927.9
FV3w8mVtaSkVqUELBzYMaSagD821ZVduPf7hA4e3pump,CYBERBULL,B,1787507494.4588952,15m,364,0,sl,
33Rz4AQpQcbUkwGJ993mnD1LgEbjRscrAv5zcdTxpump,CYBERTRUMP,B,1787501470.1005065,15m,155,0,sl,
CUK9aGqcrKCu6zNNR7dqZXDpHjRCMGTzTyXCFMU3pump,doge,B,1787407314.777435,15m,126,0,sl,
HCrpPqRJNd2JUNnhsueXQTQZDkDbfXYDzgmz5tS9pump,Rizzstein,B,1787378330.6022313,15m,653,0,neither,
9uZGenBKKUXbCqM7Uh9jtTtRajD3PzHHyZmrAGBNpump,ERIKA,B,1787325426.0242786,15m,22,0,sl,
7bQQgwnNf1qPBdTcuouKtYthsHaGLxxs2X38fgzBTq2w,ANSEM6900,B,1787307304.7123206,15m,820,0,neither,
2mR2Fia66XTA18pdsgvn8EWubDwWbEbSooQjWkFXpump,HAZEL,B,1787260464.9737372,15m,20,0,sl,
EkcTa8n14fXcHdfvZqCg72cTCutJnnKb19vcHwKTpump,Qenis,B,1787173873.6970425,1h,345,0,neither,
5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,ALIVE,B,1787158263.6783066,15m,464,0,neither,
FtXH4AAgR8KMBR8zDfTfHnYdSStw2Am3iwq8TpoHpump,Intismeran,B,1787141654.6868396,1h,339,1,tp,2745.3
7XWZDMVv5oSFVuVky9w6yy7aPHQcRfcAenvpjxPCpump,BULLZ,B,1787139852.5330467,15m,17,0,sl,
7yqbQhuc9jVMA1XzHbN6awy6cjfUon7ZeTvNLJDvpump,KOTON,B,1787032153.894153,15m,569,1,tp,1546.1
3rC1aughedydZfETxDQXtNEfQ4xGZ5oJC1JcLVBspump,Bulldog,B,1787012802.8025444,15m,871,0,sl,
DfJy9p8AarFgv6CU9xW38oFdEEK41qkbEXhxzUoUpump,$RECORD,B,1786984732.5954816,15m,22,0,sl,
AFc8ewrQ2FkZisYm5j7qAYQ3yyCVAZ8p1vGmyxgqpump,TOADCHOO,B,1786936179.3788462,15m,886,0,sl,
7eDjBGP5MHiUR3Qr2gHmbbNYWYfFSwEh4DgKkQ2Ppump,BALOO,B,1786616278.0136685,1h,177,1,tp,2522.0
6oGuFDbEeaSzTcvrmmd2MqfNYwHKXFoN7regcR22pump,NEEGY,B,1785613686.9928396,1h,779,0,neither,
gwiPtzv51Mx3r5ioA8pr11NydtGAQy8jefCbS4zpump,RSCAT,B,1785533507.1351273,1h,299,1,tp,5292.9
3Hfbhg84nsUtzrTPTu8SpnhzFcDpAsvXv1cEyX4opump,UNAWARE,B,1785425169.5877185,1h,348,0,sl,
EUx9N4UXDyAXJpziyLF36j6Ut3Gu9X3VKEGptbmfpump,bulltom,B,1785240321.3540516,1h,527,0,sl,
HK3igJ6L4MiZZ2zM12Nohu1MGZRzKJvqbpFwz1yopump,JACARE,B,1785175749.9987156,1h,412,0,sl,
3EbLPUVi6ZDitZwuv2eLyiudxrggkCQfpHA4JRLTpump,STEPAN,B,1785160587.8842032,1h,21,0,sl,
C8ZbVCfxxpJVaYi4An9pS8ckU1WTxNKF2o2PDNvfpump,LJimothy,B,1785028284.5945134,1h,78,0,sl,
8boLzTXUwmRhQzzDRTCc7BhcHrFzDgSVrxK1LKespump,PEP,B,1784962696.440329,1h,135,0,ambiguous_bar,
5J556RgqipxLMNAjt2heqLx4ftoynXVbNHcgYWHJpump,Anijak,B,1784927854.132868,1h,317,0,sl,
5B6dsHpN35z98RAre6dSCgTQjKoX4xjo1uv5r7KVpump,GRAC,B,1784836285.9251654,1h,54,0,sl,
cdxxwBUAxxtwQjpjCAh7PSUDKdNuRYYWk2gKhUipump,ANSEMOTHY,B,1784665380.4694493,1h,465,1,tp,9419.5
4CXB7fET9wYsRRhxBYPFjNDA3jijBHVoL7EizanYpump,BULLARC,B,1783958476.4940856,1h,279,0,sl,
Bu3hbyUd9qgDWv4vrrKDk3mWR8LDcs7tiZrmjRrzpump,bebu,B,1783790750.182517,1h,71,0,sl,
